TimeStep,Vehicle_ID,_X,_Y,_Angle,_Pos,_Speed,_Lane,_Slope
854.0,22,3682.94,11530.12,244.83,4047.23,21.39,-347355524#0_0,0.0
854.0,23,22033.07,13855.99,105.42,5842.94,19.48,-347355525#0_0,0.0
854.0,25,5466.79,12373.97,244.0,2073.75,19.37,-347355524#0_0,0.0
854.0,26,7907.03,13976.29,40.58,857.23,20.32,347355524#1_0,0.0
854.0,28,8197.71,16683.45,44.1,1647.18,24.51,290273433#1_0,0.0
854.0,29,8927.99,15841.44,195.95,1673.47,19.79,-347355524#1_0,0.0
854.0,3,18915.71,14613.36,26.14,298.94,23.75,-974620952_0,0.0
854.0,31,13079.92,1410.04,159.42,6454.86,18.98,288088612#6_0,0.0
854.0,34,16646.5,15278.95,90.31,249.96,22.03,-347355525#0_0,0.0
854.0,35,10625.29,10507.01,357.19,3173.73,13.76,-288088612#5_0,0.0
854.0,37,15393.67,14563.37,308.87,137.36,15.89,-803864263_0,0.0
854.0,39,7542.53,13598.99,50.43,332.07,18.75,347355524#1_0,0.0
854.0,40,22004.3,13863.92,105.42,5813.1,18.67,-347355525#0_0,0.0
854.0,43,19950.18,18744.89,46.01,4955.11,21.97,1002123620#6_0,0.0
854.0,47,8716.73,15241.48,24.5,2365.45,19.53,347355524#1_0,0.0
854.0,48,17311.42,14407.71,100.6,629.71,12.12,958984632_0,0.0
854.0,5,10624.2,10529.09,357.19,3195.83,12.94,-288088612#5_0,0.0
854.0,7,2745.79,10420.55,257.27,3081.43,19.13,-229938465#1_0,0.0
855.0,10,10631.39,10321.09,177.11,1905.5,17.48,288088612#5_0,0.0
855.0,11,8050.0,8944.42,128.51,1928.42,22.35,-288088613#0_0,0.0
855.0,13,19033.55,14874.07,23.78,206.16,24.27,-233223876_0,0.0
855.0,15,8973.04,17407.49,259.93,313.96,19.92,347355525#8_0,0.0
855.0,16,15437.83,14396.89,47.31,153.61,19.2,1002123620#1_0,0.0
855.0,17,4209.14,11777.91,244.69,3465.61,19.97,-347355524#0_0,0.0
855.0,2,10566.51,13666.66,182.45,626.27,16.2,288088612#1_0,0.0
855.0,20,6668.88,11235.9,259.88,2236.31,22.25,-229938465#2_0,0.0
855.0,21,15567.54,14512.26,49.42,79.0,21.58,1002123620#2_0,0.0
855.0,22,3663.6,11521.04,244.83,4068.6,21.36,-347355524#0_0,0.0
855.0,23,22051.2,13850.98,105.42,5861.76,18.81,-347355525#0_0,0.0
855.0,25,5450.06,12365.81,244.0,2092.37,18.62,-347355524#0_0,0.0
855.0,26,7920.12,13991.57,40.58,877.34,20.12,347355524#1_0,0.0
855.0,28,8214.35,16700.76,43.79,1671.18,24.0,290273433#1_0,0.0
855.0,29,8922.47,15822.14,195.95,1693.54,20.08,-347355524#1_0,0.0
855.0,3,18926.11,14634.55,26.14,322.55,23.61,-974620952_0,0.0
855.0,31,13086.5,1392.52,159.42,6473.58,18.71,288088612#6_0,0.0
855.0,34,16668.25,15278.83,90.31,271.71,21.75,-347355525#0_0,0.0
855.0,35,10624.69,10519.22,357.19,3185.95,12.22,-288088612#5_0,0.0
855.0,37,15381.23,14573.4,308.87,153.33,15.97,-803864263_0,0.0
855.0,39,7557.43,13611.31,50.43,351.41,19.34,347355524#1_0,0.0
855.0,40,22022.45,13858.92,105.42,5831.93,18.83,-347355525#0_0,0.0
855.0,43,19966.18,18760.34,46.01,4977.36,22.25,1002123620#6_0,0.0
855.0,47,8724.49,15258.51,24.5,2384.16,18.71,347355524#1_0,0.0
855.0,48,17322.46,14405.64,100.6,640.95,11.24,958984632_0,0.0
855.0,5,10623.58,10541.8,357.19,3208.56,12.73,-288088612#5_0,0.0
855.0,7,2727.31,10416.38,257.27,3100.37,18.94,-229938465#1_0,0.0
856.0,10,10632.26,10303.69,177.11,1922.93,17.43,288088612#5_0,0.0
856.0,11,8066.86,8931.0,128.51,1949.97,21.54,-288088613#0_0,0.0
856.0,13,19043.47,14896.58,23.78,230.76,24.6,-233223876_0,0.0
856.0,15,8953.01,17403.93,259.93,334.3,20.34,347355525#8_0,0.0
856.0,16,15452.1,14410.06,47.31,173.03,19.42,1002123620#1_0,0.0
856.0,17,4190.64,11769.16,244.69,3486.08,20.47,-347355524#0_0,0.0
856.0,2,10565.81,13649.9,182.26,643.05,16.78,288088612#1_0,0.0
856.0,20,6647.12,11232.01,259.88,2258.42,22.11,-229938465#2_0,0.0
856.0,21,15584.28,14526.6,49.42,101.05,22.05,1002123620#2_0,0.0
856.0,22,3644.62,11512.12,244.83,4089.57,20.98,-347355524#0_0,0.0
856.0,23,22070.12,13845.77,105.42,5881.38,19.62,-347355525#0_0,0.0
856.0,25,5433.54,12357.75,244.0,2110.74,18.38,-347355524#0_0,0.0
856.0,26,7933.14,14006.77,40.58,897.35,20.01,347355524#1_0,0.0
856.0,28,8231.2,16718.34,43.79,1695.54,24.36,290273433#1_0,0.0
856.0,29,8916.96,15802.87,195.95,1713.59,20.05,-347355524#1_0,0.0
856.0,3,18936.14,14654.98,26.14,345.31,22.76,-974620952_0,0.0
856.0,31,13093.05,1375.06,159.42,6492.22,18.65,288088612#6_0,0.0
856.0,34,16689.97,15278.71,90.33,293.43,21.72,-347355525#0_0,0.0
856.0,35,10624.07,10531.86,357.19,3198.61,12.66,-288088612#5_0,0.0
856.0,37,15371.59,14584.72,331.95,168.44,15.11,-803864263_0,0.0
856.0,39,7571.97,13624.51,45.81,371.06,19.65,347355524#1_0,0.0
856.0,40,22040.75,13853.87,105.42,5850.91,18.98,-347355525#0_0,0.0
856.0,43,19982.72,18776.3,46.01,5000.34,22.98,1002123620#6_0,0.0
856.0,47,8732.1,15276.03,21.36,2403.27,19.11,347355524#1_0,0.0
856.0,48,17333.43,14403.59,100.6,652.11,11.16,958984632_0,0.0
856.0,5,10622.95,10554.57,357.19,3221.34,12.78,-288088612#5_0,0.0
856.0,7,2708.88,10412.21,257.27,3119.27,18.9,-229938465#1_0,0.0
857.0,10,10633.14,10286.25,177.11,1940.39,17.46,288088612#5_0,0.0
857.0,11,8084.51,8916.95,128.51,1972.53,22.56,-288088613#0_0,0.0
857.0,13,19053.46,14919.26,23.78,255.55,24.79,-233223876_0,0.0
857.0,15,8935.65,17407.26,295.43,352.37,18.06,347355525#8_0,0.0
857.0,16,15466.32,14423.17,47.31,192.37,19.34,1002123620#1_0,0.0
857.0,17,4172.78,11760.71,244.69,3505.83,19.76,-347355524#0_0,0.0
857.0,2,10565.17,13633.47,182.26,659.49,16.44,288088612#1_0,0.0
857.0,20,6625.63,11228.18,259.88,2280.25,21.83,-229938465#2_0,0.0
857.0,21,15601.31,14541.19,49.42,123.47,22.42,1002123620#2_0,0.0
857.0,22,3625.93,11503.34,244.83,4110.22,20.65,-347355524#0_0,0.0
857.0,23,22088.72,13840.64,105.42,5900.67,19.29,-347355525#0_0,0.0
857.0,25,5416.91,12349.64,244.0,2129.25,18.5,-347355524#0_0,0.0
857.0,26,7945.89,14021.66,40.58,916.96,19.61,347355524#1_0,0.0
857.0,28,8248.02,16735.89,43.79,1719.85,24.31,290273433#1_0,0.0
857.0,29,8911.47,15783.62,195.95,1733.6,20.01,-347355524#1_0,0.0
857.0,3,18945.06,14676.65,16.08,8.43,23.51,-974620953_0,0.0
857.0,31,13099.51,1357.85,159.42,6510.61,18.39,288088612#6_0,0.0
857.0,34,16711.25,15278.58,90.34,314.71,21.28,-347355525#0_0,0.0
857.0,35,10623.43,10544.93,357.19,3211.69,13.08,-288088612#5_0,0.0
857.0,37,15367.28,14600.33,345.11,184.65,16.21,-803864263_0,0.0
857.0,39,7585.68,13637.83,45.81,390.17,19.11,347355524#1_0,0.0
857.0,40,22059.14,13848.79,105.42,5869.99,19.08,-347355525#0_0,0.0
857.0,43,19998.73,18791.76,46.01,5022.6,22.26,1002123620#6_0,0.0
857.0,47,8738.93,15293.52,21.36,2422.04,18.78,347355524#1_0,0.0
857.0,48,17345.13,14401.4,100.6,664.01,11.9,958984632_0,0.0
857.0,5,10622.28,10568.34,357.19,3235.13,13.79,-288088612#5_0,0.0
857.0,7,2690.1,10407.97,257.27,3138.52,19.25,-229938465#1_0,0.0
858.0,10,10634.04,10268.39,177.11,1958.27,17.88,288088612#5_0,0.0
858.0,11,8101.75,8903.24,128.51,1994.56,22.03,-288088613#0_0,0.0
858.0,13,19063.06,14941.03,23.78,279.34,23.79,-233223876_0,0.0
858.0,15,8924.58,17415.1,305.27,365.93,13.56,347355525#8_0,0.0
858.0,16,15480.26,14436.03,47.31,211.34,18.97,1002123620#1_0,0.0
858.0,17,4154.07,11751.86,244.69,3526.53,20.7,-347355524#0_0,0.0
858.0,2,10564.54,13617.56,182.26,675.42,15.93,288088612#1_0,0.0
858.0,20,6604.58,11224.42,259.88,2301.63,21.38,-229938465#2_0,0.0
858.0,21,15617.55,14555.1,49.42,144.85,21.38,1002123620#2_0,0.0
858.0,22,3606.84,11494.37,244.83,4131.32,21.09,-347355524#0_0,0.0
858.0,23,22106.91,13835.62,105.42,5919.55,18.87,-347355525#0_0,0.0
858.0,25,5400.1,12341.44,244.0,2147.95,18.7,-347355524#0_0,0.0
858.0,26,7958.83,14036.77,40.58,936.85,19.9,347355524#1_0,0.0
858.0,28,8264.8,16753.4,43.79,1744.09,24.24,290273433#1_0,0.0
858.0,29,8906.01,15764.54,195.95,1753.45,19.85,-347355524#1_0,0.0
858.0,3,18953.32,14698.2,24.83,12.85,23.15,-233223876_0,0.0
858.0,31,13106.25,1339.92,159.42,6529.77,19.16,288088612#6_0,0.0
858.0,34,16732.74,15278.45,90.34,336.2,21.49,-347355525#0_0,0.0
858.0,35,10622.75,10558.65,357.19,3225.43,13.74,-288088612#5_0,0.0
858.0,37,15363.38,14615.0,345.11,199.82,15.17,-803864263_0,0.0
858.0,39,7599.19,13650.97,45.81,409.03,18.85,347355524#1_0,0.0
858.0,40,22078.28,13843.51,105.42,5889.85,19.85,-347355525#0_0,0.0
858.0,43,20015.07,18807.54,46.01,5045.31,22.71,1002123620#6_0,0.0
858.0,47,8745.98,15311.52,21.36,2441.37,19.33,347355524#1_0,0.0
858.0,48,17356.39,14399.29,100.6,675.47,11.46,958984632_0,0.0
858.0,5,10621.64,10581.24,357.19,3248.05,12.92,-288088612#5_0,0.0
858.0,7,2671.39,10403.74,257.27,3157.71,19.19,-229938465#1_0,0.0
859.0,10,10634.94,10250.67,177.11,1976.02,17.75,288088612#5_0,0.0
859.0,11,8119.02,8889.5,128.51,2016.62,22.07,-288088613#0_0,0.0
859.0,13,19073.06,14963.74,23.78,304.16,24.82,-233223876_0,0.0
859.0,15,8916.85,17420.56,305.27,375.39,9.46,347355525#8_0,0.0
859.0,16,15493.68,14448.41,47.31,229.59,18.26,1002123620#1_0,0.0
859.0,17,4135.16,11742.92,244.69,3547.44,20.91,-347355524#0_0,0.0
859.0,2,10563.89,13601.07,182.26,691.92,16.5,288088612#1_0,0.0
859.0,20,6583.43,11220.65,259.88,2323.12,21.49,-229938465#2_0,0.0
859.0,21,15634.48,14569.6,49.42,167.14,22.29,1002123620#2_0,0.0
859.0,22,3588.38,11485.69,244.83,4151.71,20.39,-347355524#0_0,0.0
859.0,23,22125.36,13830.53,105.42,5938.69,19.14,-347355525#0_0,0.0
859.0,25,5383.64,12333.41,244.0,2166.27,18.32,-347355524#0_0,0.0
859.0,26,7971.54,14051.61,40.58,956.39,19.54,347355524#1_0,0.0
859.0,28,8281.55,16770.87,43.79,1768.3,24.2,290273433#1_0,0.0
859.0,29,8900.19,15746.04,198.46,1772.85,19.39,-347355524#1_0,0.0
859.0,3,18962.93,14718.98,24.83,35.75,22.9,-233223876_0,0.0
859.0,31,13112.76,1322.58,159.42,6548.28,18.52,288088612#6_0,0.0
859.0,34,16754.53,15278.32,90.34,357.99,21.79,-347355525#0_0,0.0
859.0,35,10622.13,10571.38,357.19,3238.17,12.74,-288088612#5_0,0.0
859.0,37,15359.41,14629.94,345.11,215.29,15.46,-803864263_0,0.0
859.0,39,7613.08,13664.47,45.81,428.4,19.37,347355524#1_0,0.0
859.0,40,22096.97,13838.36,105.42,5909.23,19.39,-347355525#0_0,0.0
859.0,43,20031.59,18823.49,46.01,5068.28,22.97,1002123620#6_0,0.0
859.0,47,8753.13,15329.82,21.36,2461.02,19.65,347355524#1_0,0.0
859.0,48,17367.76,14397.16,100.6,687.03,11.56,958984632_0,0.0
859.0,5,10621.01,10594.23,357.19,3261.05,13.01,-288088612#5_0,0.0
859.0,7,2652.43,10399.46,257.27,3177.15,19.43,-229938465#1_0,0.0
860.0,10,10635.83,10233.05,177.11,1993.66,17.64,288088612#5_0,0.0
860.0,11,8136.82,8875.33,128.51,2039.38,22.76,-288088613#0_0,0.0
860.0,13,19082.84,14985.94,23.78,328.41,24.25,-233223876_0,0.0
860.0,15,8911.27,17421.17,271.28,1.88,5.89,802610772_0,0.0
860.0,16,15507.29,14460.64,48.3,13.72,18.36,:2384737472_4_0,0.0
860.0,17,4117.28,11734.46,244.69,3567.22,19.78,-347355524#0_0,0.0
860.0,2,10563.27,13585.32,182.26,707.68,15.76,288088612#1_0,0.0
860.0,20,6561.87,11216.8,259.88,2345.02,21.9,-229938465#2_0,0.0
860.0,21,15651.5,14584.19,49.42,189.56,22.42,1002123620#2_0,0.0
860.0,22,3568.98,11476.58,244.83,4173.14,21.43,-347355524#0_0,0.0
860.0,23,22143.76,13825.45,105.42,5957.77,19.08,-347355525#0_0,0.0
860.0,25,5366.82,12325.21,244.0,2184.98,18.71,-347355524#0_0,0.0
860.0,26,7984.4,14066.62,40.58,976.16,19.77,347355524#1_0,0.0
860.0,28,8298.43,16788.49,43.7,1792.7,24.4,290273433#1_0,0.0
860.0,29,8893.64,15726.44,198.46,1793.52,20.67,-347355524#1_0,0.0
860.0,3,18972.6,14739.87,24.83,58.77,23.01,-233223876_0,0.0
860.0,31,13119.43,1304.81,159.42,6567.27,18.98,288088612#6_0,0.0
860.0,34,16775.41,15278.2,90.34,378.87,20.88,-347355525#0_0,0.0
860.0,35,10621.46,10585.02,357.19,3251.84,13.66,-288088612#5_0,0.0
860.0,37,15355.29,14645.45,345.11,231.33,16.05,-803864263_0,0.0
860.0,39,7627.28,13678.27,45.81,448.19,19.79,347355524#1_0,0.0
860.0,40,22114.74,13833.46,105.42,5927.67,18.44,-347355525#0_0,0.0
860.0,43,20047.75,18839.09,46.01,5090.73,22.46,1002123620#6_0,0.0
860.0,47,8760.06,15347.53,21.36,2480.04,19.01,347355524#1_0,0.0
860.0,48,17378.99,14395.06,100.6,698.46,11.43,958984632_0,0.0
860.0,5,10620.34,10607.73,357.19,3274.57,13.51,-288088612#5_0,0.0
860.0,7,2634.0,10395.3,257.27,3196.04,18.89,-229938465#1_0,0.0
861.0,10,10636.71,10215.55,177.11,2011.18,17.52,288088612#5_0,0.0
861.0,11,8154.13,8861.56,128.51,2061.49,22.12,-288088613#0_0,0.0
861.0,13,19092.77,15008.47,23.78,353.03,24.63,-233223876_0,0.0
861.0,15,8903.37,17419.83,260.39,9.89,8.02,802610772_0,0.0
861.0,16,15521.22,14472.58,49.42,18.01,18.35,1002123620#2_0,0.0
861.0,17,4099.33,11725.97,244.69,3587.09,19.86,-347355524#0_0,0.0
861.0,2,10562.62,13568.95,182.26,724.06,16.38,288088612#1_0,0.0
861.0,20,6540.7,11213.02,259.88,2366.53,21.5,-229938465#2_0,0.0
861.0,21,15668.03,14598.34,49.42,211.32,21.76,1002123620#2_0,0.0
861.0,22,3549.46,11467.41,244.83,4194.7,21.56,-347355524#0_0,0.0
861.0,23,22161.83,13820.47,105.42,5976.52,18.75,-347355525#0_0,0.0
861.0,25,5349.84,12316.93,244.0,2203.87,18.89,-347355524#0_0,0.0
861.0,26,7997.19,14081.55,40.58,995.82,19.66,347355524#1_0,0.0
861.0,28,8313.49,16807.18,38.87,1816.7,24.01,290273433#1_0,0.0
861.0,29,8887.33,15707.54,198.46,1813.44,19.93,-347355524#1_0,0.0
861.0,3,18982.27,14760.77,24.83,81.8,23.03,-233223876_0,0.0
861.0,31,13125.82,1287.8,159.42,6585.43,18.17,288088612#6_0,0.0
861.0,34,16796.97,15278.07,90.34,400.44,21.57,-347355525#0_0,0.0
861.0,35,10620.82,10598.12,357.19,3264.95,13.11,-288088612#5_0,0.0
861.0,37,15351.57,14660.19,346.02,246.54,15.21,-803864263_0,0.0
861.0,39,7640.92,13691.54,45.81,467.22,19.03,347355524#1_0,0.0
861.0,40,22133.79,13828.2,105.42,5947.43,19.76,-347355525#0_0,0.0
861.0,43,20063.86,18854.65,46.01,5113.14,22.4,1002123620#6_0,0.0
861.0,47,8767.15,15365.67,21.36,2499.52,19.48,347355524#1_0,0.0
861.0,48,17390.36,14392.93,100.6,710.02,11.56,958984632_0,0.0
861.0,5,10619.68,10621.35,357.19,3288.21,13.64,-288088612#5_0,0.0
861.0,7,2615.18,10391.04,257.27,3215.34,19.3,-229938465#1_0,0.0
862.0,10,10637.38,10198.07,177.81,2028.67,17.49,288088612#5_0,0.0
862.0,11,8171.87,8847.45,128.51,2084.16,22.67,-288088613#0_0,0.0
862.0,13,19102.55,15030.66,23.78,377.28,24.24,-233223876_0,0.0
862.0,15,8893.32,17418.13,260.39,20.08,10.19,802610772_0,0.0
862.0,16,15535.85,14485.11,49.42,37.28,19.27,1002123620#2_0,0.0
862.0,17,4081.52,11717.54,244.69,3606.78,19.7,-347355524#0_0,0.0
862.0,2,10561.99,13553.05,182.26,739.97,15.91,288088612#1_0,0.0
862.0,20,6518.86,11209.13,259.88,2388.71,22.19,-229938465#2_0,0.0
862.0,21,15684.88,14612.78,49.42,233.52,22.2,1002123620#2_0,0.0
862.0,22,3529.95,11458.2,244.42,4216.28,21.58,-347355524#0_0,0.0
862.0,23,22180.73,13815.25,105.42,5996.12,19.61,-347355525#0_0,0.0
862.0,25,5332.63,12308.53,244.0,2223.02,19.16,-347355524#0_0,0.0
862.0,26,8010.05,14096.57,40.58,1015.59,19.77,347355524#1_0,0.0
862.0,28,8328.61,16825.94,38.87,1840.8,24.09,290273433#1_0,0.0
862.0,29,8881.18,15689.11,198.46,1832.87,19.43,-347355524#1_0,0.0
862.0,3,18992.08,14781.96,24.83,105.14,23.34,-233223876_0,0.0
862.0,31,13132.14,1270.95,159.42,6603.43,18.0,288088612#6_0,0.0
862.0,34,16818.63,15277.94,90.34,422.1,21.66,-347355525#0_0,0.0
862.0,35,10620.15,10611.76,357.19,3278.6,13.65,-288088612#5_0,0.0
862.0,37,15347.66,14675.91,346.02,262.73,16.19,-803864263_0,0.0
862.0,39,7654.79,13705.02,45.81,486.56,19.34,347355524#1_0,0.0
862.0,40,22151.63,13823.28,105.42,5965.94,18.51,-347355525#0_0,0.0
862.0,43,20079.63,18869.87,46.01,5135.05,21.92,1002123620#6_0,0.0
862.0,47,8774.09,15383.41,21.36,2518.57,19.05,347355524#1_0,0.0
862.0,48,17401.06,14390.93,100.6,720.91,10.89,958984632_0,0.0
862.0,5,10619.02,10634.67,357.19,3301.55,13.34,-288088612#5_0,0.0
862.0,7,2596.26,10386.77,257.33,3234.74,19.39,-229938465#1_0,0.0
863.0,10,10638.03,10181.03,177.81,2045.72,17.05,288088612#5_0,0.0
863.0,11,8189.43,8833.47,128.51,2106.61,22.44,-288088613#0_0,0.0
863.0,13,19112.52,15053.29,23.78,402.01,24.74,-233223876_0,0.0
863.0,15,8881.37,17416.11,260.39,32.21,12.12,802610772_0,0.0
863.0,16,15549.82,14497.08,49.42,55.67,18.39,1002123620#2_0,0.0
863.0,17,4062.99,11708.78,244.69,3627.28,20.5,-347355524#0_0,0.0
863.0,2,10561.42,13537.42,181.78,755.62,15.64,288088612#1_0,0.0
863.0,20,6496.78,11205.19,259.88,2411.14,22.43,-229938465#2_0,0.0
863.0,21,15700.95,14626.55,49.42,254.68,21.16,1002123620#2_0,0.0
863.0,22,3510.87,11449.01,244.28,4237.46,21.18,-347355524#0_0,0.0
863.0,23,22199.13,13810.2,105.29,6015.2,19.08,-347355525#0_0,0.0
863.0,25,5315.87,12300.35,244.0,2241.67,18.65,-347355524#0_0,0.0
863.0,26,8022.95,14111.62,40.58,1035.41,19.83,347355524#1_0,0.0
863.0,28,8344.1,16845.14,38.87,1865.47,24.67,290273433#1_0,0.0
863.0,29,8874.85,15670.16,198.46,1852.85,19.98,-347355524#1_0,0.0
863.0,3,19001.67,14802.69,24.83,127.98,22.84,-233223876_0,0.0
863.0,31,13138.54,1253.91,159.42,6621.64,18.21,288088612#6_0,0.0
863.0,34,16839.71,15277.82,90.34,443.18,21.08,-347355525#0_0,0.0
863.0,35,10619.5,10624.93,357.19,3291.8,13.19,-288088612#5_0,0.0
863.0,37,15344.86,14691.47,351.72,278.56,15.83,-803864263_0,0.0
863.0,39,7668.38,13718.22,45.81,505.51,18.94,347355524#1_0,0.0
863.0,40,22170.26,13818.14,105.42,5985.26,19.33,-347355525#0_0,0.0
863.0,43,20095.32,18885.02,46.01,5156.86,21.81,1002123620#6_0,0.0
863.0,47,8781.18,15401.54,21.36,2538.03,19.46,347355524#1_0,0.0
863.0,48,17412.93,14388.71,100.6,732.99,12.08,958984632_0,0.0
863.0,5,10618.4,10647.39,357.19,3314.28,12.73,-288088612#5_0,0.0
863.0,7,2578.12,10382.74,257.46,3253.33,18.59,-229938465#1_0,0.0
864.0,10,10638.68,10164.03,177.81,2062.73,17.01,288088612#5_0,0.0
864.0,11,8206.59,8819.82,128.51,2128.53,21.93,-288088613#0_0,0.0
864.0,13,19122.4,15075.7,23.78,426.5,24.49,-233223876_0,0.0
864.0,15,8867.41,17413.74,260.39,46.36,14.16,802610772_0,0.0
864.0,16,15563.9,14509.14,49.42,74.21,18.53,1002123620#2_0,0.0
864.0,17,4044.59,11700.07,244.69,3647.64,20.36,-347355524#0_0,0.0
864.0,2,10561.03,13520.93,181.35,772.11,16.49,288088612#1_0,0.0
864.0,20,6475.58,11201.33,259.59,2432.69,21.55,-229938465#2_0,0.0
864.0,21,15717.85,14641.02,49.42,276.93,22.25,1002123620#2_0,0.0
864.0,22,3491.4,11439.64,244.28,4259.07,21.61,-347355524#0_0,0.0
864.0,23,22218.06,13805.03,105.29,6034.83,19.62,-347355525#0_0,0.0
864.0,25,5299.27,12292.25,244.0,2260.14,18.47,-347355524#0_0,0.0
864.0,26,8035.87,14126.71,40.58,1055.28,19.87,347355524#1_0,0.0
864.0,28,8359.29,16863.99,38.87,1889.68,24.21,290273433#1_0,0.0
864.0,29,8868.67,15651.63,198.46,1872.38,19.53,-347355524#1_0,0.0
864.0,3,19011.48,14823.99,24.35,151.43,23.45,-233223876_0,0.0
864.0,31,13145.24,1236.18,158.92,6640.59,18.95,288088612#6_0,0.0
864.0,34,16861.28,15276.65,93.22,464.78,21.6,-347355525#0_0,0.0
864.0,35,10618.88,10637.52,357.19,3304.4,12.6,-288088612#5_0,0.0
864.0,37,15343.74,14707.23,356.26,294.35,15.79,-803864263_0,0.0
864.0,39,7682.1,13731.56,45.81,524.65,19.14,347355524#1_0,0.0
864.0,40,22188.54,13813.1,105.42,6004.22,18.96,-347355525#0_0,0.0
864.0,43,20111.26,18900.41,46.01,5179.02,22.16,1002123620#6_0,0.0
864.0,47,8788.31,15419.77,21.36,2557.61,19.58,347355524#1_0,0.0
864.0,48,17424.08,14386.62,100.6,744.33,11.34,958984632_0,0.0
864.0,5,10617.76,10660.48,357.19,3327.38,13.1,-288088612#5_0,0.0
864.0,7,2559.35,10378.57,257.46,3272.56,19.23,-229938465#1_0,0.0
865.0,10,10639.32,10147.09,177.81,2079.69,16.96,288088612#5_0,0.0
865.0,11,8224.09,8805.9,128.51,2150.9,22.37,-288088613#0_0,0.0
865.0,13,19132.24,15098.05,23.78,450.92,24.42,-233223876_0,0.0
865.0,15,8851.51,17411.05,260.39,62.49,16.13,802610772_0,0.0
865.0,16,15578.33,14521.51,49.42,93.22,19.01,1002123620#2_0,0.0
865.0,17,4026.47,11691.52,244.83,3667.68,20.04,-347355524#0_0,0.0
865.0,2,10560.64,13504.19,181.35,788.86,16.75,288088612#1_0,0.0
865.0,20,6454.34,11197.42,259.59,2454.28,21.59,-229938465#2_0,0.0
865.0,21,15734.03,14654.88,49.42,298.23,21.3,1002123620#2_0,0.0
865.0,22,3473.04,11430.8,244.28,4279.45,20.38,-347355524#0_0,0.0
865.0,23,22236.02,13800.12,105.29,6053.45,18.62,-347355525#0_0,0.0
865.0,25,5282.21,12283.93,244.0,2279.12,18.98,-347355524#0_0,0.0
865.0,26,8048.83,14141.87,40.42,1075.22,19.94,347355524#1_0,0.0
865.0,28,8374.87,16883.32,38.87,1914.5,24.82,290273433#1_0,0.0
865.0,29,8862.35,15632.71,198.46,1892.33,19.94,-347355524#1_0,0.0
865.0,3,19021.16,14845.96,23.78,175.45,24.01,-233223876_0,0.0
865.0,31,13151.78,1219.21,158.92,6658.77,18.18,288088612#6_0,0.0
865.0,34,16882.73,15275.44,93.22,486.27,21.49,-347355525#0_0,0.0
865.0,35,10618.24,10650.67,357.19,3317.56,13.16,-288088612#5_0,0.0
865.0,37,15342.8,14722.83,356.89,309.99,15.64,-803864263_0,0.0
865.0,39,7696.11,13745.18,45.81,544.18,19.54,347355524#1_0,0.0
865.0,40,22207.18,13808.0,105.29,6023.55,19.32,-347355525#0_0,0.0
865.0,43,20127.57,18916.16,46.01,5201.69,22.67,1002123620#6_0,0.0
865.0,47,8795.17,15437.31,21.36,2576.44,18.82,347355524#1_0,0.0
865.0,48,17435.41,14384.5,100.6,755.86,11.53,958984632_0,0.0
865.0,5,10617.12,10673.46,357.19,3340.38,13.0,-288088612#5_0,0.0
865.0,7,2540.96,10374.48,257.46,3291.39,18.84,-229938465#1_0,0.0
866.0,10,10639.97,10130.07,177.81,2096.72,17.03,288088612#5_0,0.0
866.0,11,8241.15,8792.3,128.71,2172.71,21.81,-288088613#0_0,0.0
866.0,13,19141.79,15119.72,23.78,474.6,23.68,-233223876_0,0.0
866.0,15,8835.05,17408.27,260.39,79.19,16.7,802610772_0,0.0
866.0,16,15592.69,14533.8,49.42,112.12,18.9,1002123620#2_0,0.0
866.0,17,4008.0,11682.84,244.83,3688.08,20.4,-347355524#0_0,0.0
866.0,2,10560.26,13488.32,181.35,804.73,15.88,288088612#1_0,0.0
866.0,20,6433.16,11193.53,259.59,2475.81,21.53,-229938465#2_0,0.0
866.0,21,15750.53,14669.02,49.42,319.96,21.73,1002123620#2_0,0.0
866.0,22,3454.26,11421.75,244.28,4300.29,20.84,-347355524#0_0,0.0
866.0,23,22254.01,13795.2,105.29,6072.09,18.64,-347355525#0_0,0.0
866.0,25,5265.28,12275.68,244.0,2297.95,18.83,-347355524#0_0,0.0
866.0,26,8060.73,14157.43,37.39,1094.81,19.59,347355524#1_0,0.0
866.0,28,8389.7,16902.37,36.6,1938.65,24.15,290273433#1_0,0.0
866.0,29,8855.9,15613.38,198.46,1912.7,20.38,-347355524#1_0,0.0
866.0,3,19030.56,14867.28,23.78,198.74,23.29,-233223876_0,0.0
866.0,31,13158.67,1201.33,158.92,6677.93,19.16,288088612#6_0,0.0
866.0,34,16903.93,15273.79,96.45,507.53,21.26,-347355525#0_0,0.0
866.0,35,10617.57,10664.24,357.19,3331.15,13.59,-288088612#5_0,0.0
866.0,37,15341.49,14738.14,353.44,325.35,15.37,-803864263_0,0.0
866.0,39,7709.53,13758.22,45.81,562.9,18.72,347355524#1_0,0.0
866.0,40,22225.69,13802.94,105.29,6042.74,19.19,-347355525#0_0,0.0
866.0,43,20143.31,18931.35,46.01,5223.57,21.88,1002123620#6_0,0.0
866.0,47,8802.45,15455.93,21.36,2596.44,20.0,347355524#1_0,0.0
866.0,48,17446.19,14382.48,100.6,766.82,10.97,958984632_0,0.0
